id,id_disciplina,id_professor
2612,LET0377,1223
2613,LET0404,1123
2614,LET0406,1215
2615,LET0408,1130
2616,LET0408,1225
2617,LET0410,1224
2618,LET0414,1167
2619,LET0415,1131
2620,LET0415,1161
2621,LET0416,1161
2622,LET0420,1214
2623,LET0421,1161
2624,LET0422,1157
2625,LET0423,1169
2626,LET0424,1166
2627,LET0426,1165
2628,LET0427,1167
2629,LET0429,1134
2630,LET0430,1168
2631,LET0431,1210
2632,LET0434,1226
2633,LET0435,1202
2634,LET0436,1168
2635,LET0437,1157
2636,LET0439,1207
2637,LET0440,1074
2638,LET0441,1147
2639,LET0441,1172
2640,LET0442,1209
2641,LET0444,1227
2642,LET0445,1074
2643,LET0445,1185
2644,LET0445,1208
2645,LET0445,1226
2646,LET0445,1123
2647,LET0445,1202
2648,LET0445,1147
2649,LET0445,1227
2650,LET0445,1209
2651,LET0445,1172
2652,LET0445,1169
2653,LET0445,1224
2654,LET0445,1192
2655,LET0445,1207
2656,LET0446,1226
2657,LET0540,1137
2658,LET0541,1138
2659,LET0555,1195
2660,LET0556,1178
2661,LET0557,1130
2662,MUS0003,1228
2663,MUS0003,1229
2664,MUS0008,1230
2665,MUS0012,1231
2666,MUS0017,1232
2667,MUS0020,1233
2668,MUS0021,1234
2669,MUS0027,1236
2670,MUS0030,1236
2671,MUS0058,1238
2672,MUS0059,1238
2673,MUS0062,1239
2674,MUS0063,1239
2675,MUS0083,1232
2676,MUS0086,1240
2677,MUS0086,1241
2678,MUS0087,1242
2679,MUS0097,1243
2680,MUS0097,1244
2681,MUS0098,1245
2682,MUS0098,1246
2683,MUS0099,1247
2684,MUS0099,1248
2685,MUS0100,1249
2686,MUS0100,1237
2687,MUS0102,1250
2688,MUS0102,1250
2689,MUS0106,1251
2690,MUS0108,29
2691,MUS0120,1238
2692,MUS0122,1252
2693,MUS0129,1230
2694,MUS0129,1239
2695,MUS0129,1240
2696,MUS0133,1240
2697,MUS0133,1231
2698,MUS0136,1230
2699,MUS0136,1240
2700,MUS0136,1253
2701,MUS0136,1231
2702,MUS0139,1254
2703,MUS0139,1254
2704,MUS0142,1254
2705,MUS0142,1254
2706,MUS0145,1254
2707,MUS0145,1254
2708,MUS0148,1239
2709,MUS0148,1239
2710,MUS0151,1245
2711,MUS0151,1245
2712,MUS0158,1252
2713,MUS0161,1252
2714,MUS0166,1252
2715,MUS0169,29
2716,MUS0172,1252
2717,MUS0175,1251
2718,MUS0178,1251
2719,MUS0184,1254
2720,MUS0186,1255
2721,MUS0186,1254
2722,MUS0206,1233
2723,MUS0218,1238
2724,MUS0220,1238
2725,MUS0229,1238
2726,MUS0236,1256
2727,MUS0248,1247
2728,MUS0254,1247
2729,MUS0259,1230
2730,MUS0259,1231
2731,MUS0259,1240
2732,MUS0262,1235
2733,MUS0262,1257
2734,MUS0262,1256
2735,MUS0271,1231
2736,MUS0273,1231
2737,MUS0277,1231
2738,MUS0279,1231
2739,MUS0281,1231
2740,MUS0286,1231
2741,MUS0298,1243
2742,MUS0302,1243
2743,MUS0315,1243
2744,MUS0475,1240
2745,MUS0477,1241
2746,MUS0479,1241
2747,MUS0479,1240
2748,MUS0481,1241
2749,MUS0499,1242
2750,MUS0499,1235
2751,MUS0499,1256
2752,MUS0499,1233
2753,MUS0499,1235
2754,MUS0499,1250
2755,MUS0499,1236
2756,MUS0499,1233
2757,MUS0499,1240
2758,MUS0499,1253
2759,MUS0499,1235
2760,MUS0503,1242
2761,MUS0503,1235
2762,MUS0503,1235
2763,MUS0503,1250
2764,MUS0503,1236
2765,MUS0503,1256
2766,MUS0503,1240
2767,MUS0506,1242
2768,MUS0506,1235
2769,MUS0506,1235
2770,MUS0506,1250
2771,MUS0506,1236
2772,MUS0506,1256
2773,MUS0506,1240
2774,MUS0506,1235
2775,MUS0509,1242
2776,MUS0509,1235
2777,MUS0509,1235
2778,MUS0509,1250
2779,MUS0509,1236
2780,MUS0509,1256
2781,MUS0509,1240
2782,MUS0512,1242
2783,MUS0512,1235
2784,MUS0512,1250
2785,MUS0512,1236
2786,MUS0512,1235
2787,MUS0512,1256
2788,MUS0512,1233
2789,MUS0512,1235
2790,MUS0515,1235
2791,MUS0515,1235
2792,MUS0515,1250
2793,MUS0515,1242
2794,MUS0515,1233
2795,MUS0517,1256
2796,MUS0533,1256
2797,MUS0545,1246
2798,MUS0562,1258
2799,MUS0564,1258
2800,MUS0568,1258
2801,MUS0570,1258
2802,MUS0580,1258
2803,MUS0612,1231
2804,MUS0612,1246
2805,MUS0612,1259
2806,MUS0615,1231
2807,MUS0615,1246
2808,MUS0618,1259
2809,MUS0621,1231
2810,MUS0621,1246
2811,MUS0624,1246
2812,MUS0624,1231
2813,MUS0633,1250
2814,MUS0638,1240
2815,MUS0643,1250
2816,MUS0650,1238
2817,MUS0650,1229
2818,MUS0653,1239
2819,MUS0656,1245
2820,MUS0714,1260
2821,MUS0716,1260
2822,MUS0716,1261
2823,MUS0718,1229
2824,MUS0718,1262
2825,MUS0729,1233
2826,MUS0729,1233
2827,MUS0731,1234
2828,MUS0735,1236
2829,MUS0738,1263
2830,MUS0738,1257
2831,MUS0738,1235
2832,MUS0743,1238
2833,MUS0745,1243
2834,MUS0745,1258
2835,MUS0745,1244
2836,MUS0746,1243
2837,MUS0747,1243
2838,MUS0749,1256
2839,MUS0749,1264
2840,MUS0749,1265
2841,MUS0750,1264
2842,MUS0750,1256
2843,MUS0750,1261
2844,MUS0750,1265
2845,MUS0751,1262
2846,MUS0751,1261
2847,MUS0753,1263
2848,MUS0753,1229
2849,MUS0758,1248
2850,MUS0761,1253
2851,MUS0761,1260
2852,MUS0763,1230
2853,MUS0764,1230
2854,MUS0765,1266
2855,MUS0766,1259
2856,MUS0766,1232
2857,MUS0769,1232
2858,MUS0770,1234
2859,MUS0771,1234
2860,MUS0772,1266
2861,MUS0775,1234
2862,MUS0776,1254
2863,MUS0777,1254
2864,MUS0786,1234
2865,MUS0787,1248
2866,MUS0787,1263
2867,MUS0787,1235
2868,MUS0788,1261
2869,MUS0788,1262
2870,MUS0788,1266
2871,MUS0791,1232
2872,MUS0793,1232
2873,MUS0801,1232
2874,MUS0813,1265
2875,MUS0813,1256
2876,MUS0816,1262
2877,MUS0816,1229
2878,MUS0816,1256
2879,NUT0001,1268
2880,NUT0001,1269
2881,NUT0002,1270
2882,NUT0002,1271
2883,NUT0002,1272
2884,NUT0002,1272
2885,NUT0002,1270
2886,NUT0002,1271
2887,NUT0003,1273
2888,NUT0003,1274
2889,NUT0003,1275
2890,NUT0004,1276
2891,NUT0004,1277
2892,NUT0004,1278
2893,NUT0007,1279
2894,NUT0007,1270
2895,NUT0008,1280
2896,NUT0008,1281
2897,NUT0009,1282
2898,NUT0009,1279
2899,NUT0010,1283
2900,NUT0014,1284
2901,NUT0028,1285
2902,NUT0028,1270
2903,NUT0028,1271
2904,NUT0032,1268
2905,NUT0041,1286
2906,NUT0041,1287
2907,NUT0054,1274
2908,NUT0054,1273
2909,NUT0055,1274
2910,NUT0068,1275
2911,NUT0070,1273
2912,NUT0079,1294
2913,NUT0081,1289
2914,NUT0081,1288
2915,NUT0088,1279
2916,NUT0088,1280
2917,NUT0088,1281
2918,NUT0088,1293
2919,NUT0088,1295
2920,NUT0088,1272
2921,NUT0088,1288
2922,NUT0088,1288
2923,NUT0088,1288
2924,NUT0088,1288
2925,NUT0089,1286
2926,NUT0089,1287
2927,NUT0092,1277
2928,NUT0095,1273
2929,NUT0095,1275
2930,NUT0097,1281
2931,NUT0097,1288
2932,NUT0097,1295
2933,NUT0136,1279
2934,NUT0136,1282
2935,NUT0136,1282
2936,NUT0136,1279
2937,NUT0137,1282
2938,NUT0137,1280
2939,NUT0138,1290
2940,NUT0138,1291
2941,NUT0138,1274
2942,NUT0139,1274
2943,NUT0139,1291
2944,NUT0139,1291
2945,NUT0139,1290
2946,NUT0139,1291
2947,NUT0139,1290
2948,NUT0139,1290
2949,NUT0139,1291
2950,NUT0142,1278
2951,NUT0142,1269
2952,NUT0143,1278
2953,NUT0143,1269
2954,NUT0143,1269
2955,NUT0143,1278
2956,ODT0005,1296
2957,ODT0005,1297
2958,ODT0005,1298
2959,ODT0006,1299
2960,ODT0006,1300
2961,ODT0006,1301
2962,ODT0006,1302
2963,ODT0009,1303
2964,ODT0009,1304
2965,ODT0009,1305
2966,ODT0009,1306
2967,ODT0009,1307
2968,ODT0009,1308
2969,ODT0009,1309
2970,ODT0009,1310
2971,ODT0009,1311
2972,ODT0009,1312
2973,ODT0009,1313
2974,ODT0009,1314
2975,ODT0009,1315
2976,ODT0010,1311
2977,ODT0010,1306
2978,ODT0010,1313
2979,ODT0013,1296
2980,ODT0013,1300
2981,ODT0013,1297
2982,ODT0013,1298
2983,ODT0013,1316
2984,ODT0013,1317
2985,ODT0013,1302
2986,ODT0013,1301
2987,ODT0013,1318
2988,ODT0013,1299
2989,ODT0013,1319
2990,ODT0013,1320
2991,ODT0015,1299
2992,ODT0015,1296
2993,ODT0015,1300
2994,ODT0015,1297
2995,ODT0015,1298
2996,ODT0015,1316
2997,ODT0015,1310
2998,ODT0015,1301
2999,ODT0016,1321
3000,ODT0016,1322
3001,ODT0016,1303
3002,ODT0016,1318
3003,ODT0016,1323
3004,ODT0016,1316
3005,ODT0016,1323
3006,ODT0018,1321
3007,ODT0018,1319
3008,ODT0018,1318
3009,ODT0018,1310
3010,ODT0018,1317
3011,ODT0018,1307
3012,ODT0018,1306
3013,ODT0019,1318
3014,ODT0024,1324
3015,ODT0024,1325
3016,ODT0024,1326
3017,ODT0025,1301
3018,ODT0025,1302
3019,ODT0026,1325
3020,ODT0026,1321
3021,ODT0026,1324
3022,ODT0026,1326
3023,ODT0028,1315
3024,ODT0028,1306
3025,ODT0028,1311
3026,ODT0028,1312
3027,ODT0028,1313
3028,ODT0030,1327
3029,ODT0030,1328
3030,ODT0030,1329
3031,ODT0032,1324
3032,ODT0033,1300
3033,ODT0037,1325
3034,ODT0037,1330
3035,ODT0039,1331
3036,ODT0039,1332
3037,ODT0039,1330
3038,ODT0039,256
3039,ODT0039,1333
3040,ODT0051,1329
3041,ODT0051,1325
3042,ODT0052,1334
3043,ODT0052,1309
3044,ODT0052,1335
3045,ODT0052,1336
3046,ODT0052,1308
3047,ODT0054,1307
3048,ODT0054,1329
3049,ODT0054,1307
3050,ODT0055,1315
3051,ODT0055,1336
3052,ODT0055,1334
3053,ODT0055,1324
3054,ODT0061,1307
3055,ODT0061,1303
3056,ODT0061,1304
3057,ODT0061,1314
3058,ODT0087,1320
3059,ODT0087,1298
3060,ODT0087,1297
3061,ODT0087,1296
3062,ODT0091,1337
3063,ODT0108,1321
3064,ODT0108,1338
3065,ODT0145,1321
3066,ODT0145,1338
3067,ODT0149,1316
3068,ODT0151,1335
3069,ODT0151,1339
3070,ODT0152,1309
3071,ODT0152,1336
3072,ODT0152,1339
3073,ODT0152,1340
3074,ODT0152,1334
3075,ODT0152,1308
3076,ODT0154,1334
3077,ODT0154,1335
3078,ODT0154,1299
3079,ODT0154,1336
3080,ODT0154,1302
3081,ODT0154,1308
3082,ODT0154,1309
3083,ODT0154,1340
3084,ODT0154,1309
3085,ODT0154,1302
3086,ODT0154,1334
3087,ODT0154,1336
3088,ODT0154,1299
3089,ODT0154,1340
3090,ODT0154,1308
3091,ODT0155,1329
3092,ODT0155,1328
3093,ODT0155,1327
3094,ODT0156,1334
3095,ODT0156,1335
3096,ODT0156,1339
3097,ODT0158,1326
3098,ODT0159,1317
3099,ODT0159,1318
3100,ODT0159,1319
3101,PRO0001,1341
3102,PRO0001,1342
3103,PRO0001,1343
3104,PRO0001,1344
3105,PRO0001,1345
3106,PRO0001,1346
3107,PRO0001,1347
3108,PRO0001,1348
3109,PRO0001,1349
3110,PRO0001,1350
3111,PRO0001,1351
3112,PRO0001,1352
3113,PRO0001,1353
3114,PRO0001,1354
3115,PRO0001,1355
3116,PRO0001,1356
3117,PRO0001,1357
3118,PRO0001,1358
3119,PRO0001,1359
3120,PRO0001,1360
3121,PRO0001,1361
3122,PRO0001,1362
3123,PRO0001,1363
3124,PRO0001,1364
3125,PRO0001,1365
3126,PRO0001,1366
3127,PRO0002,1349
3128,PRO0002,1350
3129,PRO0007,1367
3130,PRO0007,1367
3131,PRO0011,1368
3132,PRO0011,1369
3133,PRO0011,1342
3134,PRO0011,1370
3135,PRO0011,1360
3136,PRO0011,1358
3137,PRO0013,1371
3138,PRO0013,1347
3139,PRO0013,1372
3140,PRO0015,1344
3141,PRO0015,1373
3142,PRO0015,1348
3143,PRO0015,1374
3144,PRO0015,1352
3145,PRO0016,1375
3146,PRO0016,1357
3147,PRO0016,1376
3148,PRO0016,1356
3149,PRO0017,1377
3150,PRO0017,1363
3151,PRO0017,1378
3152,PRO0017,1343
3153,PRO0018,1355
3154,PRO0018,1379
3155,PRO0018,1367
3156,PRO0018,1380
3157,PRO0020,1350
3158,PRO0020,1353
3159,PRO0020,1349
3160,PRO0020,1354
3161,PRO0020,1374
3162,PRO0021,1381
3163,PRO0021,1351
3164,PRO0021,1382
3165,PRO0021,1383
3166,PRO0021,1384
3167,PRO0021,1385
3168,PRO0022,1386
3169,PRO0022,1387
3170,PRO0023,1389
3171,PRO0023,1347
3172,PRO0023,1363
3173,PRO0023,1389
3174,PRO0023,1378
3175,PRO0023,1363
3176,PRO0025,1358
3177,PRO0025,1390
3178,PRO0026,1390
3179,PRO0026,1345
3180,PRO0026,1391
3181,PRO0028,1372
3182,PRO0028,1370
3183,PRO0028,1370
3184,PRO0028,1358
3185,PRO0028,1345
3186,PRO0028,1391
3187,PRO0031,1392
3188,PRO0039,1343
3189,PRO0039,1386
3190,PRO0039,1353
3191,PRO0039,1364
3192,PRO0039,1351
3193,PRO0039,1347
3194,PRO0039,1356
3195,PRO0039,1358
3196,PRO0039,1352
3197,PRO0039,1341
3198,PRO0039,1350
3199,PRO0039,1355
3200,PRO0039,1359
3201,PRO0039,1372
3202,PRO0039,1380
3203,PRO0039,1362
3204,PRO0039,1345
3205,PRO0039,1363
3206,PRO0039,1341
3207,PRO0039,1346
3208,PRO0039,1357
3209,PRO0039,1349
3210,PRO0039,1344
3211,PRO0039,1365
3212,PRO0039,1360
3213,PRO0039,1368
3214,PRO0039,1348
3215,PRO0039,1376
3216,PRO0039,1366
3217,PRO0039,1380
3218,PRO0039,1393
3219,PRO0039,1394
3220,PRO0047,1395
3221,PRO0047,1359
3222,PRO0047,1346
3223,PRO0047,1361
3224,PRO0052,1351
3225,PRO0060,1364
3226,PRO0063,1371
3227,PRO0063,1371
3228,PRO0063,1380
3229,PRO0064,1362
3230,PRO0065,1343
3231,PRO0065,1378
3232,PRO0065,1343
3233,DSC0007,1397
3234,DSC0010,1398
3235,DSC0010,1398
3236,DSC0016,1399
3237,DSC0020,1400
3238,DSC0020,1401
3239,DSC0025,1402
3240,DSC0025,1403
3241,DSC0037,1404
3242,DSC0037,1405
3243,DSC0038,1406
3244,DSC0044,1407
3245,DSC0044,1399
3246,DSC0049,1408
3247,DSC0050,1409
3248,DSC0050,1410
3249,DSC0050,1407
3250,DSC0050,1411
3251,DSC0051,1412
3252,DSC0051,1413
3253,DSC0052,1414
3254,DSC0052,1398
3255,DSC0056,1407
3256,DSC0057,1415
3257,DSC0058,1416
3258,DSC0059,1417
3259,DSC0060,1402
3260,DSC0060,1408
3261,DSC0061,1401
3262,DSC0062,1415
3263,DSC0062,1418
3264,DSC0063,1418
3265,DSC0065,1418
3266,DSC0067,1397
3267,DSC0067,1410
3268,DSC0067,1409
3269,DSC0069,1400
3270,DSC0070,1419
3271,DSC0070,1420
3272,DSC0070,1421
3273,DSC0072,1422
3274,DSC0072,1420
3275,DSC0073,1423
3276,DSC0073,1424
3277,DSC0075,1399
3278,DSC0076,1425
3279,DSC0076,1417
3280,DSC0078,1397
3281,DSC0079,1426
3282,DSC0083,1417
3283,DSC0086,1402
3284,DSC0086,1418
3285,DSC0092,1404
3286,DSC0093,1398
3287,DSC0094,1427
3288,DSC0094,1428
3289,DSC0094,1427
3290,DSC0095,1396
3291,SER0001,1429
3292,SER0001,1430
3293,SER0001,1431
3294,SER0007,1432
3295,SER0015,1433
3296,SER0015,1434
3297,SER0024,1435
3298,SER0024,1436
3299,SER0033,44
3300,SER0033,1437
3301,SER0035,1438
3302,SER0035,1439
3303,SER0048,1436
3304,SER0048,1440
3305,SER0048,1441
3306,SER0048,1441
3307,SER0048,1442
3308,SER0052,1443
3309,SER0052,1444
3310,SER0062,1445
3311,SER0076,1446
3312,SER0076,1445
3313,SER0096,1447
3314,SER0096,1448
3315,SER0101,1447
3316,SER0101,1449
3317,SER0103,1450
3318,SER0103,1451
3319,SER0105,1432
3320,SER0105,1452
3321,SER0107,1453
3322,SER0107,1451
3323,SER0107,1431
3324,SER0107,1430
3325,SER0107,1439
3326,SER0109,1432
3327,SER0109,1448
3328,SER0109,1436
3329,SER0110,1454
3330,SER0110,1454
3331,SER0112,1446
3332,SER0112,1451
3333,SER0113,1438
3334,SER0115,44
3335,SER0115,1449
3336,SER0118,1453
3337,SER0118,1445
3338,SER0118,1447
3339,SER0118,1452
3340,SER0118,1450
3341,SER0119,1448
3342,SER0119,1447
3343,SER0119,1452
3344,SER0119,1450
3345,SER0119,1454
3346,SER0120,1453
3347,SER0120,1447
3348,SER0120,1446
3349,SER0120,1450
3350,SER0120,1454
3351,SER0121,1444
3352,SER0121,1454
3353,SER0127,1455
3354,SER0127,1455
3355,SER0130,1444
3356,SER0130,1434
3357,SER0132,1429
3358,SER0133,1449
3359,TEC0001,1456
3360,TEC0002,1457
3361,TEC0003,1457
3362,TEC0007,1458
3363,TEC0007,1457
3364,TEC0013,1459
3365,TEC0014,1359
3366,TEC0014,1359
3367,TEC0014,1458
3368,TEC0014,1458
3369,TEC0016,1362
3370,TEC0016,1460
3371,TEC0016,1377
3372,TEC0016,1460
3373,TEC0017,1356
3374,TEC0018,1461
3375,TEC0019,1462
3376,TEC0019,1463
3377,TEC0022,1464
3378,TEC0022,1465
3379,TEC0023,1464
3380,TEC0023,1464
3381,TEC0026,1341
3382,TEC0026,1341
3383,TEC0027,1373
3384,TEC0027,1466
3385,TEC0027,1373
3386,TEC0027,1466
3387,TEC0027,1384
3388,TEC0027,1466
3389,TEC0027,1466
3390,TEC0027,1384
3391,TEC0028,1377
3392,TEC0028,1377
3393,TEC0029,1377
3394,TEC0029,1377
3395,TEC0038,1467
3396,TEC0039,1467
3397,TEC0041,1456
3398,TEC0042,1376
3399,TEC0043,1459
3400,TEC0044,1459
3401,TAU0001,1383
3402,TAU0001,1383
3403,TAU0002,1468
3404,TAU0002,1385
3405,TAU0002,1469
3406,TAU0002,1369
3407,TAU0005,1471
3408,TAU0005,1365
3409,TAU0005,1342
3410,TAU0006,1471
3411,TAU0006,1368
3412,TAU0006,1365
3413,TAU0007,1471
3414,TAU0007,1375
3415,TAU0007,1342
3416,TAU0007,1361
3417,TAU0008,1380
3418,TAU0008,1472
3419,TAU0009,1473
3420,TAU0009,1474
3421,TAU0009,1474
3422,TAU0009,1473
3423,TAU0011,1470
3424,TAU0011,1468
3425,TAU0011,1470
3426,TAU0011,1468
3427,TAU0012,1355
3428,TAU0012,1372
3429,TAU0012,1351
3430,TAU0012,1349
3431,TAU0012,1362
3432,TAU0012,1457
3433,TAU0012,1353
3434,TAU0012,1470
3435,TAU0012,1345
3436,TAU0012,1343
3437,TAU0012,1458
3438,TAU0012,1367
3439,TAU0012,1358
3440,TAU0012,1368
3441,TAU0012,1369
3442,TAU0012,1380
3443,TAU0012,1464
3444,TAU0012,1469
3445,TAU0012,1363
3446,TAU0012,1346
3447,TAU0012,1352
3448,TAU0012,1393
3449,TAU0012,1360
3450,TAU0012,1475
3451,TAU0012,1476
3452,TAU0012,1394
3453,TAU0013,1477
3454,TAU0013,1364
3455,TAU0013,1477
3456,TAU0013,1364
3457,TAU0025,1469
3458,TAU0025,1476
3459,TAU0025,1478
3460,TAU0025,1478
3461,TAU0026,1472
3462,TEL0006,1480
3463,TEL0006,1481
3464,TEL0007,1482
3465,TEL0007,1482
3466,TEL0008,1481
3467,TEL0011,1483
3468,TEL0014,1484
3469,TEL0014,1479
3470,TEL0014,1485
3471,TEL0014,1486
3472,TEL0014,1485
3473,TEL0014,1486
3474,TEL0014,1486
3475,TEL0016,1487
3476,TEL0016,1488
3477,TEL0021,1489
3478,TEL0021,1489
3479,TEL0022,1490
3480,TEL0022,1490
3481,TEL0022,1491
3482,TEL0022,1492
3483,TEL0023,1489
3484,TEL0023,1493
3485,TEL0023,1492
3486,TEL0023,1492
3487,TEL0024,1494
3488,TEL0024,1492
3489,TEL0024,1489
3490,TEL0026,83
3491,TEL0026,1495
3492,TEL0026,1496
3493,TEL0027,1491
3494,TEL0027,1493
3495,TEL0029,1486
3496,TEL0032,1149
3497,TEL0032,1149
3498,TEL0033,1149
3499,TEL0034,1148
3500,TEL0035,1148
3501,TEL0040,1497
3502,TEL0041,1497
3503,TEL0042,1498
3504,TEL0043,1498
3505,TEL0044,1499
3506,TEL0045,1497
3507,TEL0046,1499
3508,TEL0047,1497
3509,TEL0060,1500
3510,TEL0060,1500
3511,TEL0090,1503
3512,TEL0090,1494
3513,TEL0090,1496
3514,TEL0090,1479
3515,TEL0098,1501
3516,TEL0102,1506
3517,TEL0102,1505
3518,TEL0106,1504
3519,TEL0106,1505
3520,TEL0107,1505
3521,TEL0107,1506
3522,TEL0108,1508
3523,TEL0109,1509
3524,TEL0114,1217
3525,TEL0116,1217
3526,TEL0118,1488
3527,TEL0118,1511
3528,TEL0118,1490
3529,TEL0118,1499
3530,TEL0118,1484
3531,TEL0118,1481
3532,TEL0118,1483
3533,TEL0118,1508
3534,TEL0118,1480
3535,TEL0118,1496
3536,TEL0118,1512
3537,TEL0118,1486
3538,TEL0118,1479
3539,TEL0118,1494
3540,TEL0118,1501
3541,TEL0118,1499
3542,TEL0118,1489
3543,TEL0118,1493
3544,TEL0118,1480
3545,TEL0118,1496
3546,TEL0118,1484
3547,TEL0118,1500
3548,FAV0003,1513
3549,FAV0003,1514
3550,FAV0003,1515
3551,FAV0003,1513
3552,FAV0003,1515
3553,FAV0003,1514
3554,FAV0004,1515
3555,FAV0004,1513
3556,FAV0004,1514
3557,FAV0004,1514
3558,FAV0004,1515
3559,FAV0004,1513
3560,FAV0005,1516
3561,FAV0005,1517
3562,FAV0005,1518
3563,FAV0005,1519
3564,FAV0005,1520
3565,FAV0006,1520
3566,FAV0006,1521
3567,FAV0006,1519
3568,FAV0006,1522
3569,FAV0006,1516
3570,FAV0006,1513
3571,FAV0006,1517
3572,FAV0006,1514
3573,FAV0006,1523
3574,FAV0007,1517
3575,FAV0007,1518
3576,FAV0007,1519
3577,FAV0007,1520
3578,FAV0007,1516
3579,FAV0008,1524
3580,FAV0009,1525
3581,FAV0009,1526
3582,FAV0010,1527
3583,FAV0011,1528
3584,FAV0011,1529
3585,FAV0012,1525
3586,FAV0013,1530
3587,FAV0013,1529
3588,FAV0013,1531
3589,FAV0013,1532
3590,FAV0013,1527
3591,FAV0013,1526
3592,FAV0013,1524
3593,FAV0013,33
3594,FAV0013,460
3595,FAV0013,497
3596,FAV0013,1528
3597,FAV0013,1525
3598,FAV0014,33
3599,FAV0014,1529
3600,FAV0014,1532
3601,FAV0014,435
3602,FAV0014,1531
3603,FAV0014,1533
3604,FAV0014,1534
3605,FAV0014,1524
3606,FAV0014,1527
3607,FAV0014,1526
3608,FAV0014,497
3609,FAV0014,1530
3610,FAV0014,1532
3611,FAV0014,1528
3612,FAV0015,1535
3613,FAV0016,1536
3614,FAV0016,1537
3615,FAV0016,1538
3616,FAV0017,1539
3617,FAV0018,1535
3618,FAV0018,1535
3619,FAV0020,1540
3620,FAV0020,1541
3621,FAV0020,1542
3622,FAV0020,1543
3623,FAV0025,1544
3624,FAV0027,1545
3625,FAV0027,1546
3626,FAV0028,1547
3627,FAV0028,1547
3628,FAV0029,1548
3629,FAV0029,1549
3630,FAV0029,1548
3631,FAV0029,1549
3632,FAV0030,1550
3633,FAV0030,1551
3634,FAV0030,1552
3635,FAV0031,1553
3636,FAV0031,1553
3637,FAV0032,1545
3638,FAV0032,1554
3639,FAV0032,1546
3640,FAV0034,1555
3641,FAV0034,1547
3642,FAV0037,1556
3643,FAV0037,1555
3644,FAV0038,1557
3645,FAV0038,1554
3646,FAV0038,1554
3647,FAV0042,1558
3648,FAV0042,1558
3649,FAV0042,1559
3650,FAV0042,1559
3651,FAV0043,1547
3652,FAV0043,1547
3653,FAV0044,1560
3654,FAV0046,1561
3655,FAV0052,1562
3656,FAV0052,1563
3657,FAV0053,1564
3658,FAV0053,1564
3659,FAV0054,1565
3660,FAV0054,1566
3661,FAV0066,1568
3662,FAV0066,1569
3663,FAV0066,1568
3664,FAV0066,1569
3665,FAV0069,1565
3666,FAV0069,1566
3667,FAV0069,1565
3668,FAV0069,1566
3669,FAV0084,1537
3670,FAV0084,1536
3671,FAV0084,1538
3672,FAV0088,1540
3673,FAV0088,1570
3674,FAV0088,1540
3675,FAV0088,1570
3676,FAV0095,1571
3677,FAV0095,1572
3678,FAV0095,1571
3679,FAV0095,1572
3680,FAV0101,1556
3681,FAV0101,1572
3682,FAV0105,1573
3683,FAV0109,1574
3684,FAV0113,1575
3685,FAV0113,1575
3686,FAV0137,1576
3687,FAV0137,1577
3688,FAV0137,1576
3689,FAV0137,1577
3690,FAV0144,1578
3691,FAV0152,1579
3692,FAV0158,1580
3693,FAV0158,1581
3694,FAV0160,1537
3695,FAV0160,1538
3696,FAV0160,1536
3697,FAV0161,1582
3698,FAV0161,1583
3699,FAV0165,1521
3700,FAV0165,1518
3701,FAV0165,1584
3702,FAV0166,1585
3703,FAV0166,1585
3704,FAV0167,1583
3705,FAV0167,1582
3706,FAV0168,1586
3707,FAV0169,1587
3708,FAV0173,1588
3709,FAV0173,1589
3710,FAV0173,1588
3711,FAV0173,1589
3712,FAV0178,1563
3713,FAV0178,1562
3714,FAV0179,1590
3715,FAV0180,1591
3716,FAV0181,1574
3717,FAV0181,1592
3718,FAV0182,1553
3719,FAV0182,1553
3720,FAV0186,1587
3721,FAV0199,1522
3722,FAV0206,1594
3723,FAV0206,1595
3724,FAV0207,1584
3725,FAV0208,1586
3726,FAV0211,1567
3727,FAV0211,1567
3728,FAV0222,1571
3729,FAV0222,1547
3730,FAV0229,1596
3731,FAV0229,1596
3732,FAV0234,1519
3733,FAV0236,1568
3734,FAV0236,1569
3735,FAV0237,1598
3736,FAV0237,1598
3737,FAV0239,1592
3738,FAV0243,1514
3739,FAV0243,1515
3740,FAV0243,1513
3741,FAV0245,1578
3742,FAV0246,1574
3743,FAV0248,1549
3744,FAV0249,1548
3745,FAV0253,1576
3746,FAV0259,1599
3747,FAV0259,1599
3748,FAV0261,1593
3749,FAV0263,1600
3750,FAV0266,1601
3751,FAV0266,1601
3752,FAV0266,1602
3753,FAV0273,1603
3754,FAV0273,1603
3755,FAV0273,1604
3756,FAV0274,1541
3757,FAV0274,1543
3758,FAV0274,1542
3759,FAV0275,1593
3760,FAV0275,1593
3761,FAV0276,1591
3762,FAV0276,1600
3763,FAV0276,1600
3764,FAV0276,1591
3765,FAV0279,1597
3766,FAV0279,1597
3767,FAV0284,1605
3768,FAV0284,1605
3769,FAV0284,1579
3770,FAV0285,1604
3771,FAV0287,1561
3772,FAV0292,1551
3773,FAV0292,1550
3774,FAV0295,1544
3775,FAV0297,1609
3776,FAV0303,1610
3777,FAV0304,1602
3778,FAV0309,1596
3779,FAV0315,1611
3780,FAV0315,1523
3781,FAV0319,1550
3782,FAV0328,1535
3783,FAV0328,1595
3784,FAV0328,1594
3785,FAV0329,1539
3786,FAV0330,1592
3787,FAV0332,1581
